car_id,brand,model,year,mileage,engine_size,fuel_type,transmission,owner_count,accident_history,service_history,color,price
295,Mercedes,Coupe,2015,43164,4.0,Diesel,Automatic,4,0,Partial,Red,55389.2
296,Ford,Convertible,2018,34470,3.5,Petrol,Automatic,4,0,None,Black,26320.24
297,Lexus,Coupe,2008,43319,5.9,Petrol,Automatic,3,0,Partial,Silver,41465.85
298,Volvo,Hatchback,2021,16889,5.2,Hybrid,Automatic,4,0,Full,Green,63499.35
299,Porsche,Hatchback,2018,22860,5.6,Hybrid,Manual,3,0,Full,Blue,58281.55
300,Kia,Sedan,2006,4381,2.3,Petrol,Automatic,1,0,Full,Green,29412.22
301,Tesla,Coupe,2003,2684,4.9,Petrol,Automatic,2,0,Partial,Silver,62904.65
302,Tesla,Convertible,2002,14615,2.3,Petrol,Manual,1,0,Partial,Green,63980.14
303,BMW,Coupe,2023,3857,2.0,Petrol,Automatic,0,0,Partial,Black,85076.72
304,Nissan,Truck,2019,5478,5.7,Petrol,Automatic,1,0,Full,Silver,43380.67
305,Mercedes,Truck,2010,83813,1.1,Petrol,Manual,1,0,Full,Red,58758.51
306,Porsche,Convertible,2000,1982,5.8,Diesel,Automatic,4,0,Full,Silver,72765.81
307,Ford,Sedan,2005,53785,1.7,Petrol,Automatic,5,0,Full,Black,13638.51
308,Toyota,Sedan,2010,15911,5.1,Petrol,Automatic,5,1,Partial,Silver,18852.94
309,Kia,Hatchback,2000,102609,2.4,Hybrid,Automatic,3,1,Full,Blue,9150.98
310,Lexus,Hatchback,2020,33178,2.8,Diesel,Manual,0,0,Full,Blue,46835.98
311,Kia,SUV,2006,18233,2.1,Electric,Automatic,5,0,Partial,Blue,28035.37
312,Volvo,Convertible,2005,36453,3.9,Petrol,Automatic,4,0,Full,Green,50557.36
313,Audi,Coupe,2013,24059,2.7,Diesel,Automatic,0,0,None,Blue,49269.99
314,Volvo,Minivan,2001,41540,4.3,Petrol,CVT,2,0,Full,Red,34609.47
315,Honda,Convertible,2003,6081,1.1,Diesel,Automatic,3,0,None,Blue,32164.55
316,Jaguar,SUV,2010,290299,1.3,Petrol,Automatic,4,0,Full,Blue,30772.2
317,Honda,Hatchback,2014,27717,1.5,Petrol,CVT,1,0,Full,White,26048.18
318,Tesla,Convertible,2017,21403,3.1,Electric,CVT,2,1,Partial,Blue,61786.46
319,Hyundai,Convertible,2000,61929,5.1,Diesel,Automatic,1,0,Partial,Red,33087.28
320,Lexus,Hatchback,2002,22619,5.4,Electric,Automatic,5,0,Full,Blue,47765.26
321,Jaguar,SUV,2002,89570,2.2,Petrol,Automatic,0,1,Partial,Silver,23996.73
322,Porsche,Hatchback,2006,30281,3.9,Petrol,Automatic,2,0,None,Blue,30276.12
323,Audi,Sedan,2000,63569,4.8,Diesel,Automatic,4,1,Full,Gray,38787.37
324,Mercedes,Coupe,2010,5683,2.4,Hybrid,Automatic,1,0,Partial,Silver,64576.37
325,Lexus,Hatchback,2005,93578,3.0,Diesel,Automatic,5,0,Full,Green,27961.6
326,Lexus,SUV,2019,66536,3.6,Electric,Automatic,1,0,Full,Blue,81147.84
327,Honda,Truck,2002,11894,1.7,Petrol,CVT,0,0,Full,Blue,28365.52
328,Hyundai,Sedan,2018,7849,1.1,Hybrid,Automatic,0,0,Full,Silver,55723.55
329,Kia,Truck,2001,19011,1.8,Petrol,Automatic,5,0,Full,Black,15849.52
330,Kia,Minivan,2017,186632,4.1,Petrol,CVT,3,0,Full,Gray,18464.74
331,Tesla,Hatchback,2011,14841,1.4,Diesel,Automatic,5,0,Full,Black,46700.21
332,Land Rover,Sedan,2009,30451,1.9,Diesel,Automatic,3,0,Partial,Blue,33750.64
333,Ford,Coupe,2004,1524,2.7,Petrol,Automatic,5,0,Partial,Black,21493.87
334,Honda,Hatchback,2008,25310,1.4,Petrol,Automatic,5,0,Full,Red,20518.8
335,Lexus,Coupe,2001,42352,2.0,Diesel,Automatic,0,1,Full,White,26049.34
336,Kia,Convertible,2001,153013,5.6,Diesel,Automatic,3,0,None,Silver,16629.74
337,Chevrolet,Truck,2005,36359,1.1,Petrol,Automatic,5,1,Full,Gray,13563.15
338,BMW,Sedan,2009,85492,4.3,Petrol,Automatic,1,0,Full,Silver,61777.73
339,Audi,Coupe,2017,39607,2.9,Petrol,Automatic,0,0,Full,Black,66754.14
340,Ford,SUV,2011,2082,4.4,Electric,Automatic,2,0,Partial,Green,48797.62
341,Honda,Coupe,2003,18917,3.9,Electric,Automatic,0,0,Full,White,45897.4
342,Audi,SUV,2021,42847,2.1,Diesel,Automatic,5,0,Full,Black,79071.21
343,BMW,Hatchback,2020,150384,5.2,Electric,Manual,4,0,Partial,Silver,57767.13
344,Toyota,Sedan,2016,97996,3.5,Diesel,Automatic,4,0,Full,Red,32324.99
345,BMW,Coupe,2014,12961,5.1,Petrol,Automatic,0,0,Full,Silver,69340.06
346,Hyundai,Minivan,2005,12430,3.0,Petrol,Automatic,2,0,None,Black,15592.02
347,BMW,Coupe,2015,11230,5.9,Electric,Automatic,0,0,Full,Gray,86998.42
348,Audi,Minivan,2016,127873,4.9,Diesel,Manual,2,0,Partial,Green,46584.01
349,Kia,Sedan,2002,95752,5.8,Hybrid,Manual,5,0,Full,Gray,21722.56
350,Volvo,Coupe,2009,74556,3.6,Hybrid,Automatic,1,0,Full,Gray,57699.93
351,Audi,SUV,2004,24939,3.4,Diesel,Manual,1,0,Full,Green,66892.56
352,Land Rover,Coupe,2013,35097,4.8,Petrol,Automatic,2,0,Partial,Gray,50852.5
353,Tesla,Truck,2020,31212,5.4,Petrol,Manual,3,0,Full,Gray,73442.33
354,Jaguar,Hatchback,2012,14611,5.8,Petrol,Automatic,1,1,Full,Blue,26432.49
355,Kia,Convertible,2005,35162,2.6,Petrol,Automatic,4,0,None,White,15648.76
356,Volvo,SUV,2011,1548,5.0,Diesel,Manual,0,0,Partial,White,62366.73
357,Mercedes,Truck,2007,7067,2.1,Petrol,Automatic,5,0,Full,Red,55493.63
358,Jaguar,Minivan,2004,108837,3.7,Petrol,CVT,3,0,Full,Gray,40773.59
359,Tesla,Hatchback,2014,69651,1.9,Diesel,Automatic,4,1,Full,Black,33505.77
360,Honda,Sedan,2015,27484,2.7,Petrol,Automatic,0,0,Full,Black,25362.29
361,Ford,SUV,2000,36402,5.7,Diesel,Automatic,4,0,None,Silver,14862.06
362,Land Rover,Convertible,2015,23101,1.7,Diesel,Automatic,3,1,None,Gray,32147.63
363,Land Rover,Hatchback,2004,67503,4.2,Diesel,Automatic,2,1,Full,Green,16432.83
364,Mercedes,Minivan,2002,76667,4.0,Electric,Automatic,0,0,Full,Green,67273.57
365,Volvo,Convertible,2019,72044,1.6,Petrol,Automatic,4,0,None,Black,33515.76
366,Hyundai,Sedan,2014,64116,2.6,Petrol,Manual,5,0,Partial,Blue,20256.37
367,Nissan,Sedan,2012,11439,3.8,Hybrid,Automatic,5,0,Full,Red,41470.67
368,Toyota,Minivan,2023,20622,1.9,Diesel,Manual,4,0,Full,Black,35493.93
369,BMW,SUV,2015,31729,5.0,Hybrid,Automatic,3,0,Full,Blue,89722.68
370,Volvo,Minivan,2022,20083,5.9,Petrol,Automatic,3,0,None,Blue,41814.24
371,Ford,Coupe,2010,70312,2.1,Hybrid,Automatic,5,0,Full,Red,22320.8
372,Kia,Sedan,2020,19975,1.9,Electric,CVT,5,1,Partial,Gray,20713.12
373,Toyota,Hatchback,2001,7438,3.3,Diesel,Automatic,3,0,Full,Silver,12847.23
374,Kia,Coupe,2021,25461,4.7,Petrol,Automatic,2,1,None,Silver,20117.26
375,Land Rover,Truck,2005,195387,2.4,Hybrid,Manual,1,0,Full,White,39168.04
376,Audi,Convertible,2005,12801,1.1,Hybrid,Automatic,4,0,Full,Gray,71639.08
377,Ford,Coupe,2013,47357,3.7,Hybrid,Manual,2,0,Full,Black,38831.75
378,Tesla,Convertible,2010,28367,5.8,Petrol,Automatic,4,0,Full,Green,86463.94
379,Mercedes,Minivan,2007,3683,3.0,Hybrid,Automatic,5,0,Full,Silver,61256.35
380,Tesla,Coupe,2007,33459,3.1,Petrol,Automatic,2,0,Partial,Blue,60478.09
381,Kia,Minivan,2000,60560,5.8,Petrol,Automatic,5,0,Full,Red,13424.73
382,Nissan,Truck,2020,35997,4.5,Diesel,Manual,5,0,Full,Blue,38245.83
383,Ford,Sedan,2006,102827,4.6,Petrol,Manual,5,0,Full,Red,15570.97
384,Porsche,Truck,2005,17049,3.8,Diesel,Automatic,0,0,Full,Black,75566.79
385,Porsche,Sedan,2020,4509,5.9,Diesel,Manual,1,0,Full,Black,66327.13
386,Kia,Minivan,2007,137887,4.4,Petrol,Automatic,5,1,Full,Gray,15752.41
387,Honda,Sedan,2018,23756,5.5,Diesel,Automatic,4,1,Full,Black,25711.5
388,Volvo,Convertible,2021,42948,4.5,Electric,Automatic,3,0,Full,Black,87544.75
389,Land Rover,Hatchback,2020,78511,4.7,Petrol,Automatic,1,0,Full,Black,52945.59
390,Land Rover,Truck,2023,19601,2.5,Diesel,Automatic,4,0,Full,Green,50093.13
391,BMW,Coupe,2019,62968,2.5,Petrol,Automatic,0,0,Full,Silver,70580.78
392,BMW,Truck,2007,7275,4.9,Diesel,Automatic,5,0,Partial,Gray,63538.43
393,Kia,Convertible,2013,17215,2.5,Petrol,Manual,4,1,Full,Green,20217.13
394,Kia,Sedan,2017,7815,3.8,Petrol,Manual,4,0,Full,Green,30721.64
395,BMW,Convertible,2015,83361,2.2,Petrol,Automatic,4,0,Partial,Black,60970.42
396,Audi,SUV,2008,12593,5.1,Electric,Automatic,1,0,Full,Green,90768.98
397,Jaguar,SUV,2014,63186,1.6,Diesel,Automatic,5,0,Full,Black,49194.77
398,Lexus,Coupe,2009,143497,5.1,Diesel,Manual,4,0,Full,Blue,35387.67
399,Jaguar,Convertible,2021,37514,4.0,Petrol,Automatic,3,0,Partial,Blue,57298.26
400,Tesla,Minivan,2015,38829,1.9,Diesel,Automatic,5,0,Partial,Green,37466.04
401,Jaguar,Coupe,2003,30905,3.7,Petrol,CVT,2,0,Partial,Red,36175.95
402,Audi,Minivan,2019,19718,2.4,Petrol,Automatic,3,0,Partial,Silver,49651.47
403,Honda,Coupe,2012,32280,2.6,Diesel,Automatic,0,0,Partial,Black,28161.55
404,Tesla,SUV,2021,46166,2.8,Petrol,Automatic,1,0,Partial,Silver,65820.39
405,Jaguar,Coupe,2004,213404,1.3,Petrol,Automatic,2,0,Full,Gray,23516.32
406,Audi,SUV,2021,138841,5.9,Diesel,Manual,1,0,Full,Gray,74607.98
407,Lexus,Sedan,2006,99080,1.2,Hybrid,Automatic,1,0,None,Blue,24317.7
408,Jaguar,Minivan,2022,109970,4.3,Petrol,Automatic,4,0,None,White,31024.01
409,Audi,Convertible,2008,31541,2.9,Petrol,Automatic,3,0,Full,Green,81863.84
410,Nissan,Coupe,2007,53566,4.2,Petrol,Automatic,2,0,Full,Green,27275.14
411,BMW,SUV,2015,112721,2.8,Electric,Automatic,4,0,Partial,Red,78423.89
412,Kia,Truck,2005,24957,4.4,Hybrid,Automatic,2,0,Full,White,37121.41
413,Nissan,Minivan,2015,163196,4.6,Diesel,Automatic,5,0,Full,Silver,32724.81
414,Land Rover,Coupe,2005,26874,4.5,Electric,Automatic,5,0,Partial,Red,44520.64
415,BMW,Hatchback,2013,45950,1.6,Diesel,Automatic,3,0,Full,Blue,42658.27
416,Land Rover,Sedan,2020,61860,4.3,Electric,Automatic,4,0,Full,Black,66976.41
417,Chevrolet,Sedan,2000,150382,2.4,Petrol,CVT,2,0,Partial,Blue,12286.86
418,Mercedes,Truck,2008,14026,1.1,Petrol,Automatic,5,0,Full,Blue,50386.65
419,Kia,SUV,2023,68546,3.1,Diesel,CVT,4,0,None,Red,28352.86
420,Nissan,Coupe,2012,36783,3.2,Petrol,Automatic,1,0,None,Red,31347.36
421,Mercedes,Minivan,2018,15636,3.3,Diesel,Manual,5,0,Partial,Gray,57651.96
422,Mercedes,SUV,2016,74941,4.5,Petrol,Automatic,0,0,None,White,47274.63
423,Lexus,Sedan,2010,40172,2.5,Diesel,Automatic,2,0,Full,Gray,34395.01
424,BMW,SUV,2007,54083,2.6,Petrol,Automatic,5,0,Full,Gray,70763.54
425,Kia,Sedan,2022,19496,1.3,Petrol,Automatic,3,0,Partial,White,25896.26
426,Chevrolet,SUV,2004,32818,4.4,Electric,Manual,2,0,Full,Gray,48015.61
427,Land Rover,Truck,2009,48032,3.8,Hybrid,Automatic,0,0,Full,Red,63811.71
428,Audi,Convertible,2006,25952,2.7,Electric,Automatic,2,0,Partial,Silver,79774.78
429,Tesla,Truck,2009,11055,4.5,Hybrid,Manual,2,0,Partial,Black,64712.94
430,Audi,Truck,2003,163037,3.7,Diesel,Automatic,5,1,Partial,Green,36939.27
431,Tesla,Convertible,2008,35817,3.3,Diesel,Automatic,2,0,Partial,Black,59418.26
432,Nissan,Convertible,2013,66197,3.6,Petrol,Automatic,3,1,Partial,Green,25373.1
433,Porsche,Coupe,2001,26470,4.2,Petrol,Automatic,0,0,Partial,Green,52360.45
434,Kia,Minivan,2008,21935,4.3,Petrol,Manual,5,0,Full,Gray,16783.87
435,Audi,Minivan,2020,26141,2.4,Hybrid,Automatic,0,0,Full,White,72401.88
436,Jaguar,Coupe,2000,26313,1.7,Petrol,Automatic,3,0,Partial,Red,37628.12
437,Kia,Truck,2022,39282,1.8,Electric,Automatic,2,0,Full,Gray,46918.57
438,Jaguar,Truck,2009,39205,4.2,Diesel,Automatic,2,0,None,Red,39152.15
439,Volvo,Sedan,2009,34373,5.4,Hybrid,Automatic,5,0,Partial,Red,47136.21
440,BMW,Sedan,2019,7238,3.0,Petrol,Automatic,0,1,Partial,Green,39433.86
441,Tesla,Minivan,2021,34266,1.8,Petrol,Automatic,2,0,None,Green,37354.61
442,Kia,Coupe,2002,9262,4.8,Electric,Manual,1,0,Partial,Blue,33287.61
443,Tesla,Hatchback,2005,6741,5.2,Petrol,Automatic,2,0,Full,Green,62165.4
444,Kia,Hatchback,2005,134889,5.4,Petrol,Automatic,2,0,Full,Black,21026.8
445,Ford,Coupe,2020,46437,4.0,Petrol,Automatic,4,0,Full,Silver,37280.69
446,Honda,Sedan,2001,53865,5.3,Petrol,Manual,0,0,Full,Silver,33089.36
447,BMW,Minivan,2017,25690,1.1,Petrol,Automatic,0,0,Full,White,56751.17
448,Lexus,Minivan,2022,119834,1.5,Diesel,CVT,1,0,Partial,Silver,42183.73
449,Volvo,Sedan,2001,50795,1.5,Diesel,CVT,1,0,Full,Gray,37723.8
450,Lexus,Hatchback,2011,73303,4.6,Diesel,Manual,1,0,Full,Black,47918.96
451,Nissan,SUV,2021,22987,1.3,Petrol,Automatic,0,0,Full,Black,34733.75
452,Nissan,SUV,2004,160958,3.5,Hybrid,Automatic,4,0,Full,Red,23988.16
453,Lexus,Sedan,2019,85868,3.4,Hybrid,Automatic,4,1,Full,Gray,33419.6
454,Lexus,SUV,2006,96189,2.6,Petrol,Manual,3,0,Full,Gray,45424.12
455,Chevrolet,Convertible,2023,9448,5.4,Petrol,Manual,0,0,Partial,Red,44398.76
456,BMW,Coupe,2015,15801,1.9,Petrol,CVT,3,0,Full,Blue,71156.07
457,Lexus,Coupe,2019,16817,2.8,Hybrid,Automatic,2,0,Full,Blue,64676.57
458,Jaguar,Sedan,2000,15797,4.9,Hybrid,Automatic,1,0,Full,Red,44685.36
459,Honda,Truck,2000,96692,1.2,Electric,Automatic,3,0,Partial,Black,28594.28
460,Honda,Hatchback,2016,1620,4.4,Petrol,Automatic,5,0,Partial,Green,26195.87
461,Mercedes,Sedan,2000,3957,5.1,Diesel,Automatic,3,0,None,Gray,41530.51
462,Porsche,SUV,2020,16004,5.7,Petrol,Automatic,0,0,Partial,Silver,73516.29
463,Nissan,Hatchback,2019,11149,5.4,Petrol,Manual,1,0,Full,Silver,35555.9
464,Tesla,Truck,2012,13189,2.6,Diesel,Automatic,1,0,Full,Green,79038.78
465,Ford,SUV,2008,79960,3.9,Petrol,Manual,4,0,Full,Green,30880.71
466,Hyundai,Minivan,2014,41405,1.4,Hybrid,Manual,3,0,Partial,Black,29641.08
467,Kia,Convertible,2002,289,2.3,Diesel,Automatic,4,0,Full,Silver,28846.57
468,Tesla,SUV,2013,28046,1.5,Hybrid,Automatic,3,0,Partial,Silver,68272.7
469,Porsche,Convertible,2022,26202,2.6,Petrol,Automatic,0,0,Full,Green,85901.73
470,Ford,Hatchback,2010,6048,5.4,Electric,Automatic,0,0,Full,Gray,45104.94
471,Chevrolet,Convertible,2023,56372,2.7,Electric,Automatic,2,0,Full,Gray,53704.56
472,Kia,Hatchback,2021,60549,3.8,Electric,Automatic,3,0,Partial,White,41117.19
473,BMW,Hatchback,2011,63808,3.2,Hybrid,CVT,3,0,Full,Gray,55067.57
474,Audi,Hatchback,2012,65184,3.3,Hybrid,Automatic,1,1,Partial,White,38351.59
475,BMW,Hatchback,2012,2,5.8,Diesel,Automatic,1,0,Full,Blue,66602.26
476,Kia,Hatchback,2000,153869,2.5,Petrol,Manual,4,0,Full,Gray,6928.07
477,Tesla,SUV,2023,84156,4.1,Diesel,Automatic,2,0,Full,Red,85647.81
478,Kia,Hatchback,2009,117160,3.1,Hybrid,Automatic,0,0,Full,Gray,32667.97
479,Tesla,SUV,2002,788,1.3,Electric,Manual,3,0,Full,White,72896.43
480,Ford,Hatchback,2023,135798,3.4,Diesel,Automatic,4,0,Full,Silver,30085.37
481,Ford,Convertible,2003,82980,5.1,Petrol,Automatic,2,0,Full,Gray,29657.76
482,Nissan,Minivan,2015,90767,1.5,Diesel,CVT,1,1,Partial,Silver,6790.94
483,Chevrolet,Hatchback,2007,4896,1.3,Electric,Automatic,2,0,Full,Silver,36879.29
484,Nissan,Truck,2015,67119,1.8,Petrol,Automatic,4,0,Full,Gray,22303.6
485,Porsche,Hatchback,2016,160839,4.8,Petrol,Automatic,0,0,Partial,Gray,39311.24
486,Lexus,Hatchback,2018,56745,4.6,Diesel,Automatic,1,0,Partial,Red,44042.48
487,BMW,Convertible,2021,42263,3.8,Petrol,CVT,5,1,Full,Blue,50533.49
488,Ford,Coupe,2014,145596,3.3,Petrol,Manual,1,1,Partial,White,9689.74
489,Land Rover,Convertible,2015,29253,5.4,Petrol,Automatic,0,0,Partial,Gray,54150.28
490,Porsche,Truck,2014,45726,4.8,Hybrid,CVT,1,0,Full,Silver,91132.07
491,Jaguar,Coupe,2001,32345,5.1,Petrol,Manual,4,0,Full,Silver,31232.74
492,Chevrolet,Sedan,2010,135038,5.1,Diesel,Automatic,1,0,Full,Gray,24662.82
493,Tesla,Sedan,2000,3956,4.2,Hybrid,Automatic,3,0,Full,White,62894.96
494,Nissan,Truck,2014,34769,3.3,Electric,Automatic,2,0,None,Blue,39450.31
495,Porsche,Convertible,2018,58070,5.3,Electric,Automatic,4,0,Full,Silver,91195.81
496,Hyundai,SUV,2003,78488,5.6,Diesel,Automatic,0,0,Full,Blue,32429.01
497,BMW,Truck,2010,43735,1.1,Electric,Automatic,4,0,None,Blue,55373.6
498,Ford,Minivan,2004,119799,1.3,Petrol,Automatic,3,0,Partial,Red,10549.38
499,Tesla,Coupe,2002,142358,5.8,Hybrid,Manual,1,0,Full,Silver,60315.53
500,Audi,Coupe,2012,3324,2.4,Diesel,Manual,1,0,Partial,White,54722.98
501,Hyundai,Hatchback,2009,25739,5.4,Petrol,Automatic,5,0,Partial,Black,17238.54
502,Chevrolet,Sedan,2010,1186,2.9,Diesel,Manual,4,0,Partial,Red,23771.82
503,Porsche,Coupe,2017,19980,1.6,Petrol,Automatic,1,0,Full,Red,66340.61
504,Kia,Truck,2001,38487,1.4,Hybrid,Automatic,1,1,Full,Black,20530.67
505,Volvo,Coupe,2006,120840,1.8,Petrol,Automatic,3,0,Full,Red,27649.01
506,Tesla,Truck,2008,93720,2.2,Diesel,Manual,0,0,Full,Red,68085.02
507,Kia,SUV,2009,6819,3.4,Petrol,Manual,5,0,Full,Red,22293.32
508,BMW,Hatchback,2017,4882,4.5,Petrol,Manual,5,0,Partial,Silver,51066.24
509,Kia,Sedan,2022,44490,5.9,Electric,Manual,5,0,Full,Silver,44324.91
510,Mercedes,Coupe,2006,37976,3.2,Hybrid,Automatic,2,1,Full,Gray,41939.4
511,Land Rover,Truck,2006,15488,3.6,Electric,Manual,4,1,Partial,Gray,27242.88
512,Toyota,Convertible,2002,114856,3.6,Petrol,Automatic,0,0,Full,Silver,24971.47
513,Hyundai,Sedan,2011,131116,3.7,Petrol,Automatic,2,1,Partial,Red,15530.33
514,Lexus,SUV,2006,25759,3.6,Diesel,Automatic,0,0,Partial,White,58474.55
515,Toyota,Truck,2016,110501,1.0,Diesel,Automatic,4,0,None,Black,18032.49
516,BMW,Minivan,2000,24221,1.0,Petrol,Automatic,5,0,Full,Gray,33471.48
517,Jaguar,Minivan,2004,66745,1.5,Hybrid,Automatic,3,0,Partial,Green,38106.31
518,Nissan,Hatchback,2015,32307,1.5,Petrol,Automatic,3,1,Partial,Green,16456.7
519,Jaguar,Hatchback,2014,6538,4.5,Petrol,Automatic,3,0,Partial,Red,39949.15
520,Mercedes,SUV,2001,131508,2.0,Petrol,Automatic,0,1,Partial,Green,31389.29
521,Kia,SUV,2008,30265,5.5,Diesel,Automatic,4,0,Full,Gray,34623.67
522,Hyundai,Hatchback,2006,66304,5.6,Hybrid,Automatic,1,0,Full,Blue,32540.54
523,Lexus,Coupe,2003,22877,5.9,Diesel,CVT,1,0,Partial,White,50415.76
524,Volvo,Coupe,2019,953,5.7,Diesel,Manual,3,0,Partial,Blue,49557.19
525,Mercedes,Truck,2017,5297,2.4,Petrol,Automatic,0,0,Partial,Red,65716.13
526,Hyundai,Convertible,2020,34280,3.5,Electric,CVT,1,0,Full,Green,59833.2
527,Honda,Truck,2003,58553,1.9,Electric,Automatic,0,0,Full,Silver,32776.53
528,Toyota,Convertible,2012,20378,5.0,Diesel,Automatic,4,0,Full,White,43908.43
529,Mercedes,SUV,2000,59452,5.4,Petrol,Automatic,3,0,Partial,Gray,60415.42
530,Toyota,Sedan,2023,59971,5.3,Diesel,Automatic,2,0,Partial,Green,38886.64
531,Tesla,Truck,2002,60858,3.2,Diesel,Automatic,3,0,Full,Red,72132.64
532,Jaguar,Truck,2015,33915,4.8,Electric,Automatic,2,0,Partial,Blue,67918.54
533,Tesla,Convertible,2021,123188,1.5,Electric,Automatic,1,0,Full,Red,99420.67
534,Land Rover,SUV,2003,33588,1.2,Hybrid,Automatic,5,0,Full,Black,49118.18
535,Honda,SUV,2022,29915,4.8,Petrol,Manual,2,0,Full,Green,40664.58
536,Lexus,Minivan,2015,11118,3.1,Electric,Automatic,5,1,Partial,Black,26420.62
537,Kia,Convertible,2018,18383,6.0,Diesel,Manual,0,1,Partial,Blue,31325.15
538,Volvo,SUV,2000,2162,1.5,Hybrid,Automatic,5,0,Full,Black,52082.12
539,Chevrolet,Hatchback,2004,50192,5.3,Diesel,CVT,2,0,Full,Silver,30782.81
540,Toyota,Coupe,2018,14286,3.4,Petrol,Automatic,1,0,Partial,Red,32457.31
541,Volvo,Minivan,2021,18131,5.1,Diesel,Manual,1,1,Full,Red,40188.7
542,Toyota,Hatchback,2023,73661,5.1,Petrol,Manual,3,0,None,Gray,15670.44
543,BMW,Sedan,2010,19816,5.6,Petrol,Automatic,1,0,Partial,Green,57434.06
544,Mercedes,Truck,2012,13866,2.5,Hybrid,Automatic,0,1,Full,Green,54910.79
545,Land Rover,Minivan,2019,9259,5.7,Petrol,Automatic,2,1,Full,Green,38459.29
546,Jaguar,Sedan,2004,74551,1.8,Petrol,CVT,4,0,Full,Silver,35035.89
547,Chevrolet,Truck,2020,6946,1.4,Petrol,Automatic,1,0,Full,Green,42722.4
548,Ford,Coupe,2003,30234,3.2,Diesel,Automatic,5,0,Partial,Green,20609.83
549,Toyota,SUV,2003,35355,5.1,Electric,Automatic,2,0,Full,Green,51424.35
550,Volvo,Hatchback,2003,58139,3.4,Petrol,Automatic,3,0,Partial,Black,27412.63
551,Land Rover,Convertible,2003,50158,5.1,Petrol,Automatic,4,0,Full,Red,50385.83
552,Audi,Hatchback,2019,83226,4.6,Electric,Manual,3,0,None,Black,56158.19
553,Chevrolet,Coupe,2020,2289,2.0,Hybrid,Automatic,0,1,Full,White,17757.15
554,Audi,Sedan,2017,17580,5.7,Petrol,CVT,3,0,Partial,Silver,63396.8
555,Tesla,Convertible,2017,16434,1.3,Hybrid,Automatic,2,0,Partial,Black,83357.2
556,Jaguar,SUV,2015,7892,5.5,Diesel,Automatic,4,0,Full,Silver,61314.82
557,Kia,Coupe,2008,17066,2.5,Hybrid,Automatic,3,0,Full,Blue,34378.36
558,Nissan,Convertible,2017,18536,3.5,Diesel,Manual,3,1,Partial,Green,24425.43
559,Kia,Coupe,2021,36895,3.1,Electric,Automatic,5,0,Full,Red,46931.14
560,Nissan,Coupe,2001,54488,1.9,Petrol,Automatic,5,0,Full,White,13474.79
561,Ford,SUV,2020,23990,2.8,Petrol,Automatic,0,0,None,Gray,32900.76
562,BMW,Minivan,2003,63553,2.0,Petrol,Automatic,2,0,Full,Green,41852.64
563,Volvo,Truck,2011,20486,2.0,Diesel,Manual,3,0,Full,White,49838.42
564,Hyundai,Convertible,2006,17144,1.9,Electric,Automatic,2,0,Partial,Silver,34904.46
565,Ford,SUV,2014,38955,3.4,Diesel,Automatic,1,0,Partial,White,33541.7
566,Mercedes,Coupe,2006,1200,5.0,Petrol,Automatic,0,0,Full,Red,61773.12
567,Mercedes,SUV,2021,4157,3.8,Diesel,Automatic,5,0,Full,Silver,83443.31
568,Kia,Minivan,2020,27061,5.5,Diesel,Automatic,0,1,Partial,Green,20592.01
569,Volvo,Truck,2016,143158,4.2,Electric,Automatic,0,0,Full,Silver,58882.89
570,Hyundai,Hatchback,2015,63918,4.4,Diesel,Automatic,2,0,Partial,Red,21391.09
571,Lexus,Convertible,2018,4612,4.3,Diesel,Automatic,5,0,Full,Blue,61219.74
572,BMW,Truck,2008,93643,3.2,Hybrid,Automatic,5,1,Partial,Black,42719.59
573,Land Rover,Sedan,2013,65894,4.4,Hybrid,Automatic,3,1,Full,Gray,40979.08
574,Toyota,Convertible,2016,47201,1.3,Diesel,Automatic,3,0,None,Blue,24540.39
575,Hyundai,Truck,2004,85821,5.3,Petrol,Automatic,2,0,Full,Green,17817.15
576,Nissan,Coupe,2001,25884,4.9,Hybrid,Automatic,2,0,Full,Blue,31575.93
577,Chevrolet,Convertible,2019,12519,2.2,Hybrid,Automatic,1,0,Full,White,58927.96
578,Lexus,Convertible,2015,35874,4.8,Hybrid,Manual,4,0,Full,Green,67876.33
579,Toyota,SUV,2013,39796,1.1,Electric,Automatic,4,0,Full,Green,36561.5
580,Toyota,Coupe,2013,38644,2.1,Hybrid,Automatic,0,0,Partial,Blue,45531.61
581,Lexus,Sedan,2000,41628,1.3,Hybrid,Automatic,3,0,Partial,Gray,32515.84
582,Tesla,Hatchback,2002,148508,4.9,Electric,Automatic,5,0,Full,Green,46899.66
583,Audi,Minivan,2006,116264,4.8,Petrol,Manual,0,0,Full,Green,54057.74
584,Toyota,Truck,2014,104259,5.1,Diesel,Automatic,5,0,Partial,Gray,28393.04
585,Lexus,SUV,2018,80827,1.0,Diesel,Automatic,3,0,Full,Blue,61179.13
586,Hyundai,Truck,2019,143612,3.5,Petrol,Automatic,3,0,Full,Red,27774.85
587,Lexus,Sedan,2001,5184,4.5,Hybrid,Manual,1,0,Full,Black,47261.51
588,Honda,Sedan,2018,15402,1.8,Hybrid,CVT,2,1,Full,Gray,24833.57
589,Ford,Convertible,2008,34165,4.2,Hybrid,Automatic,2,0,Full,Silver,43736.03
